,Status
39573,0
43856,0
54400,0
6687,0
134783,1
113404,0
56694,0
67243,0
34176,0
57350,0
141231,0
39581,0
89259,1
14052,0
40496,1
55004,0
58408,0
9437,1
21945,1
39645,0
59357,0
145077,0
24070,0
37056,0
27814,0
80148,1
116987,0
128630,0
770,1
140016,1
123068,0
51832,1
112636,0
42949,0
113791,0
117429,0
5676,0
60757,1
40913,1
105655,0
78771,1
148346,0
78186,0
143719,0
99276,0
6711,1
131899,0
3218,0
8241,0
109141,1
127090,0
132228,0
20226,0
61345,0
28629,0
44132,0
43382,0
100805,0
24462,0
112776,0
8008,0
52768,0
140459,0
102240,0
137363,1
1131,0
22811,0
21038,0
91166,0
110734,0
13151,1
113630,0
148109,0
135906,0
77332,0
111717,1
79027,0
120493,0
10765,0
15371,0
117089,0
108570,0
132551,1
63992,0
86408,1
124501,0
6750,1
107361,0
86049,1
99131,0
52318,0
8056,0
39513,0
2756,1
98273,0
109040,0
47360,0
59795,0
146704,1
105717,1
12494,0
33443,0
83901,1
142594,0
73377,1
64253,0
74638,0
101791,0
45301,0
48787,0
144107,0
119124,1
143546,0
58359,1
70156,0
126249,1
4019,0
69416,0
1553,0
60359,0
73230,1
89568,0
115672,0
9255,1
75067,0
20078,1
21504,1
78226,1
17764,0
101620,0
66614,0
121578,0
80198,1
93291,0
96925,0
95515,1
62620,0
37588,0
70287,0
109248,0
91091,1
95244,0
141577,1
59403,0
10777,1
9570,0
118197,0
74924,1
27353,1
112298,0
40059,0
133218,1
80971,0
69302,1
122384,1
141790,0
145289,0
106676,1
103252,1
46917,1
12227,1
140525,1
70886,0
93983,1
54697,0
109332,1
89766,0
52368,0
57003,0
107246,1
88333,0
60284,0
98522,0
145540,0
108340,0
147876,0
20896,1
67738,1
112950,0
144205,0
116766,0
130365,0
116407,0
8499,0
15368,0
74810,0
43939,1
146883,0
124511,0
44169,0
50573,0
36655,0
88172,0
63303,1
56710,0
124661,0
88600,0
116169,0
36587,1
108820,0
5851,1
17196,0
75807,0
131562,0
96966,0
62886,1
53034,0
19137,0
60132,0
11125,0
56708,0
8317,0
55753,0
102884,0
112697,1
115864,1
94811,1
69042,0
45255,0
13691,0
94363,0
71404,0
47589,1
22632,0
105259,0
110009,0
42547,0
132943,0
72561,0
39689,0
13535,1
42354,0
93262,0
103905,0
25995,0
26069,0
124659,0
45027,0
29772,0
16069,0
143851,0
51807,0
69265,0
102506,0
47550,0
22067,0
37977,0
97889,0
35726,1
15553,0
133482,0
48298,0
113279,1
29002,0
132503,0
140508,1
58246,0
4212,0
144410,1
136179,1
75880,1
120029,0
109702,0
146814,0
35693,1
142095,0
60089,0
7124,1
6338,0
14707,0
141211,0
85672,1
52657,1
75856,0
45058,0
1063,1
117031,1
112752,1
3874,0
67271,1
25981,1
93593,0
48853,1
28114,1
76022,0
9456,0
80836,0
94442,0
82133,0
84723,1
31078,1
79340,0
73284,0
97747,1
55284,0
46954,0
144561,0
119401,0
75929,0
63622,1
22065,1
107787,0
82067,1
41008,0
16193,0
71728,0
55414,0
15448,0
76599,1
30753,0
34570,0
102090,0
30476,0
82642,0
52756,0
67000,0
46483,1
48053,0
13374,0
28217,1
24237,1
117924,0
144782,0
47372,0
113473,1
34776,1
64970,0
48360,0
3583,0
35945,1
47733,1
123434,0
2486,0
138062,1
140984,0
76916,0
25095,1
57653,1
75905,0
14355,0
2696,1
73900,0
134924,0
52182,0
102265,1
74132,0
71399,0
3457,0
93665,0
137131,0
107885,0
97355,1
95583,1
80906,0
5706,0
19433,1
50591,0
117936,1
139330,0
57724,1
62905,0
95023,1
62509,0
114627,0
115727,1
65468,0
51930,0
132844,1
3099,0
41742,0
64944,0
141908,0
35508,0
71897,0
84040,1
136716,1
61801,0
7703,0
102192,1
58706,1
17244,0
58035,0
123855,0
88489,0
135954,0
139682,0
39020,1
74518,0
15417,0
141551,0
80237,0
126067,0
51360,1
95229,0
34744,1
29875,0
63492,0
102231,0
62437,0
10224,0
38270,0
4354,0
46220,1
74842,0
91867,0
59751,0
137879,0
72924,0
58033,0
19750,0
68167,0
88201,1
74624,1
107684,0
48591,0
38681,0
35236,0
79129,1
35880,0
123903,0
113179,0
125961,0
107531,0
99050,0
83119,0
107742,1
136544,0
65511,0
65789,1
121534,0
111982,0
5170,0
92278,0
25744,0
116175,0
126668,0
128384,0
74851,0
57153,0
87661,1
23548,0
108068,0
2718,0
37782,0
107616,0
67134,1
59007,0
110279,0
133385,0
97171,1
98074,1
36339,0
38126,1
99625,0
47229,1
117697,0
20796,0
126423,0
67469,0
87223,0
117486,1
111528,0
51560,0
15871,0
84559,1
30680,0
116171,0
111621,0
35317,1
61202,0
11724,0
25544,0
65055,0
126155,0
11449,0
29143,0
82529,0
20051,0
81559,0
29414,0
99287,0
146911,0
111541,0
128289,0
77683,0
5834,1
33746,1
70571,0
146661,0
36413,0
33947,0
110441,0
54435,0
81017,1
50921,0
4072,0
117257,1
107538,0
128184,1
99023,0
35953,0
144164,0
118939,0
133746,0
109566,0
89833,0
84832,0
45851,0
34129,0
110544,0
22013,0
55804,0
142258,0
21125,0
14298,0
55692,1
23725,0
113996,1
107957,1
52967,0
11620,0
2191,0
111389,0
93247,0
27450,1
42252,0
37704,0
141492,1
43229,1
9627,0
80602,1
103491,0
137349,1
108907,0
80156,0
82142,0
130640,0
134242,0
67218,0
83026,0
144532,0
89355,0
106940,1
13520,0
64782,1
135192,0
128318,0
22834,0
141493,0
96104,1
64345,0
11593,1
16758,0
81737,0
81426,0
44298,1
21869,0
138843,0
84661,1
144825,1
47789,0
127001,1
8984,0
88414,1
4847,1
34935,1
101203,0
29889,0
97510,1
119456,0
129037,1
42645,0
11091,0
63682,0
81018,1
41502,0
72541,0
87659,0
56230,1
135493,0
120956,0
24214,0
131675,0
97998,0
85793,1
93362,1
129236,0
46850,0
55685,0
97244,1
122306,0
101464,1
72130,0
27175,0
114383,0
45332,0
15583,0
38893,0
3899,1
48953,0
42712,0
5495,0
61315,0
4644,0
127749,0
121574,0
130378,1
69065,0
89905,1
124736,0
120747,0
88388,1
50155,0
45041,0
74384,1
107920,0
38423,0
136347,0
17266,1
32212,0
108302,0
131881,0
147084,0
91774,0
33170,0
99541,1
56398,0
54206,0
82382,0
113483,0
124917,1
45053,0
21702,0
132371,1
126683,0
86292,0
34424,0
57294,1
14315,0
78520,0
35059,0
32009,1
87860,0
146119,1
116089,0
9016,0
118259,0
29428,1
137487,1
90223,0
43871,0
68194,1
23246,0
43557,1
15004,0
95190,1
92965,0
115701,1
95012,0
111249,0
14475,0
108602,0
102345,1
96720,0
125992,0
137866,0
76858,0
95149,0
139880,0
75510,0
24410,0
134497,1
130057,1
27994,0
12402,0
52589,0
63319,1
97243,0
46273,0
144545,0
63643,0
14493,0
121875,0
81560,0
86416,0
66562,1
54912,0
72579,0
75726,1
4172,0
61683,0
86690,0
93252,0
57306,1
84143,0
51237,0
35283,0
90612,0
114097,0
77817,0
37690,0
71659,0
4132,0
23046,0
73007,0
81389,0
126999,0
109893,0
5636,0
10179,1
114290,0
131891,0
99761,0
119690,0
20204,0
119311,0
389,1
89613,0
12626,1
65155,0
37018,0
135226,0
47970,0
114226,0
130794,0
93582,0
100418,0
19824,0
7174,0
10247,1
97748,0
102005,0
92290,0
119769,0
100296,0
71957,0
115275,0
37263,0
70023,0
93809,0
11627,0
66020,0
53806,1
37840,1
18890,0
9562,0
6879,0
70828,1
12105,1
11672,0
66849,0
19133,1
69147,0
110387,0
135179,0
145285,0
123225,0
125451,1
30373,0
133638,0
67845,1
53723,1
77883,0
52648,0
106669,0
110789,1
70334,0
144694,0
110209,0
95131,0
70703,0
140795,0
68,0
113558,0
95903,0
63544,0
51426,0
59860,0
115147,1
148524,1
22039,0
58629,1
120230,0
74377,0
12429,0
17416,0
135714,0
100074,0
34314,0
85382,0
60302,0
101198,0
116114,1
71160,0
144220,0
20112,0
31588,0
72381,0
26327,0
132313,0
135020,0
132231,0
102137,0
12867,0
136912,1
72978,1
47742,0
14936,0
4793,0
63042,0
123236,1
136786,0
59655,1
21754,0
61380,0
122895,1
139389,0
61274,0
36948,1
103765,1
56871,0
148490,1
125950,0
98066,1
32456,1
75442,0
55441,0
76349,0
141300,0
110543,0
55017,0
8366,0
111388,0
33235,0
92227,0
143273,0
29952,1
57047,0
74754,0
108876,1
112803,0
105406,1
74272,0
7125,0
68769,0
87058,1
42047,0
14635,0
10084,0
46546,0
75302,1
9435,1
122361,0
9610,1
97421,0
111425,0
106268,0
56327,0
52795,0
36918,0
104875,0
78786,1
106146,0
61377,0
41193,0
90770,0
23418,0
60328,1
40296,0
29209,0
103064,0
32779,0
36741,0
91596,0
23573,0
10577,0
77954,0
33444,1
2338,0
64174,0
85245,1
101146,1
143382,1
119069,0
1366,0
97649,0
37922,0
108680,0
145411,0
50310,0
84747,0
117351,0
100546,0
2472,0
64346,0
105453,0
72776,0
6771,1
51260,1
43564,0
139549,0
69666,0
124364,1
41177,1
135301,1
74814,1
144285,0
38467,0
56142,1
101692,0
13943,0
23588,0
53253,1
74790,0
36932,0
40719,0
81474,0
6278,1
142834,1
17938,0
39236,1
65967,0
131274,0
85963,0
74107,0
141893,0
146125,0
129232,1
104855,0
137101,0
123569,0
2846,0
79095,0
93145,1
125304,0
72938,0
959,0
48147,0
37044,0
47645,1
92145,1
48064,0
52595,0
18919,0
60877,0
72832,0
127233,0
39204,0
35452,0
48955,0
23136,0
11923,0
105163,0
44361,0
100027,0
58516,0
37391,1
121529,0
59406,1
48724,0
74011,0
26239,0
54906,0
13400,0
140798,1
72904,0
126967,0
18225,0
24461,0
63720,0
31656,0
70068,0
33340,0
38143,1
144185,0
63821,0
19810,0
83585,1
71548,0
77775,1
50650,0
68412,0
99036,1
102080,0
798,0
57807,0
143776,1
100790,0
1866,0
91631,1
118028,1
37662,0
116063,0
20489,0
128641,0
138305,0
127189,1
94603,0
6121,0
75659,0
45879,0
119469,0
99916,0
123469,0
50065,1
141974,0
53525,0
145241,0
50008,0
23279,0
101171,0
31993,1
107752,0
43101,0
54900,1
75188,1
141620,1
135983,0
69222,0
89515,0
4409,1
30467,0
50987,0
58835,0
90845,1
25345,0
131473,0
64986,0
120851,0
122664,0
27830,0
121573,1
48993,0
78987,0
36984,0
94425,1
147182,0
76765,0
29085,0
48560,0
24970,1
44965,0
107142,0
68921,0
18112,0
37874,0
56247,1
42924,0
36129,1
71000,0
72218,0
6936,1
9561,0
107777,1
44350,0
132615,0
135866,0
42346,1
39525,0
46738,0
128710,0
100571,1
115233,0
102198,0
104005,0
90998,0
115517,0
110164,0
29190,0
64922,1
112394,0
65445,1
113982,0
54558,1
87452,0
43054,0
40413,1
117962,0
76005,1
143356,0
22802,0
6944,1
28994,1
9963,1
7536,1
23982,0
105540,0
36380,0
51167,0
34069,0
37895,0
132576,0
111436,0
121306,0
19157,1
120225,1
67039,0
88864,1
73567,0
139717,1
137154,0
3556,1
39301,0
144244,0
146068,0
100112,1
148245,0
122223,0
73864,0
88108,0
144014,0
90262,0
142436,1
116060,0
69442,0
28389,1
56618,0
125963,1
35579,0
9157,0
111939,0
118301,0
49220,0
37340,0
69574,1
114931,1
34072,1
73431,0
91217,0
18032,1
126131,0
77704,0
115307,1
120620,1
65200,1
28136,0
36414,0
57696,1
59978,1
73712,0
94018,0
132328,1
80235,0
38971,0
15507,1
73514,0
95213,0
137650,0
97826,0
17779,0
13357,0
42159,0
2389,0
138804,0
27369,0
51934,0
53880,0
47186,1
3423,1
142291,0
146241,0
8658,0
111440,0
82807,0
28982,0
52227,1
4008,0
90140,1
12441,0
138860,0
104932,0
140824,0
100800,1
78684,1
26724,0
3922,1
43285,0
97854,0
120658,0
104440,1
146409,0
98229,0
139900,0
90642,0
132360,1
32960,0
18771,0
99733,0
3114,1
59485,0
76645,0
140750,1
36074,0
71959,0
56493,0
90288,0
50202,0
129395,1
55485,0
22689,0
115783,0
81222,0
82354,0
31074,0
123630,0
4858,1
61381,0
104517,0
87306,0
34305,0
71945,0
3473,0
7483,0
85154,0
55106,0
90454,0
136853,0
77928,1
136556,1
121953,0
19754,0
104633,0
45577,1
94282,1
41196,0
119898,0
131242,1
46107,0
37614,0
91023,1
17348,0
115663,0
73034,1
121503,0
126788,1
12941,0
76952,0
11342,0
33701,0
17712,0
140340,0
79631,1
127876,0
75836,0
123899,0
77880,0
28108,0
48894,1
5034,0
136905,0
16334,0
54204,1
92501,1
74277,0
136191,0
140947,0
146674,0
78719,1
22591,0
42277,0
53951,0
23594,0
63516,1
21568,1
12046,0
48373,0
29308,0
101117,0
5895,0
100504,1
3071,0
91878,1
123609,0
137965,0
72308,0
71192,0
1543,0
53080,0
31363,0
64467,1
23591,0
25646,0
62420,1
24121,0
56956,0
21916,0
105032,0
20336,0
46296,0
79127,0
14848,0
86630,1
80970,0
37027,0
47346,0
123500,0
64619,0
92365,0
33995,0
27342,1
86945,0
129108,0
30281,0
110997,0
24833,0
10190,0
59053,0
70731,0
43385,0
112892,0
3692,0
6698,0
18537,0
126369,0
1733,0
105807,0
119847,0
10811,0
62115,0
100535,0
140151,0
44137,0
104378,0
57912,1
62044,0
101258,1
131532,0
122295,0
2241,0
56043,1
138855,0
43473,1
10446,0
5900,0
6558,0
118359,1
98501,0
4813,0
111250,0
140625,0
130457,0
98574,0
54412,0
123759,1
36245,0
13946,0
70469,1
58910,0
143068,0
111007,1
85554,0
88380,0
137340,0
138232,1
28961,0
94215,0
40428,0
39019,1
89915,0
33980,0
137710,1
138302,0
3634,0
46697,0
142805,0
141496,0
7303,0
134371,0
66823,1
93863,0
50289,0
94845,0
37327,0
129742,0
111295,0
92475,0
15777,0
141020,0
1235,0
87290,1
32168,0
116905,0
91832,0
70690,0
82124,0
128245,0
67110,0
146930,0
9169,0
122643,0
19598,0
76108,0
98591,0
101381,0
91573,0
8228,0
13519,0
138718,0
127807,0
69554,0
10283,1
103207,1
132967,0
140705,0
63225,0
142925,1
95817,1
70332,0
117998,0
57515,0
134375,0
54301,0
75657,1
147976,0
83105,0
79005,1
135132,1
125966,1
93314,0
94519,0
19550,0
70641,0
50110,0
110623,0
60024,0
142039,0
39008,1
108766,0
66419,0
148520,0
37561,0
78288,0
5628,1
75609,0
12710,0
42615,0
69903,0
119484,1
85651,1
144172,0
86446,0
23857,0
65883,0
112589,1
112075,1
32367,1
129807,1
126374,0
49276,0
97219,0
20649,1
128679,1
10377,0
94917,0
91504,0
147638,0
7609,0
39611,0
35051,1
46766,0
8732,1
91613,1
71975,0
113666,0
18189,1
133760,0
39584,0
96466,0
21096,0
713,0
23720,0
12030,0
93669,1
107490,1
41860,0
116048,0
83012,0
20030,0
96166,0
36235,0
74966,1
130995,1
132426,1
100205,1
7621,1
46582,0
20884,0
4362,1
147659,0
75461,0
74896,0
68292,1
620,0
92460,1
88503,1
60151,0
73292,1
98657,0
145343,0
21639,0
39353,0
55655,1
55468,1
142277,0
136162,0
122846,0
121521,0
35621,0
1802,0
53432,0
148214,0
102534,0
50303,1
16937,0
43126,0
115411,1
73384,0
70125,0
46390,1
82797,1
104210,0
54651,1
139645,0
36908,0
11572,0
22526,0
37462,0
11032,0
94989,1
54857,0
60393,0
128354,0
137757,0
73278,0
131060,0
32605,0
113576,0
56131,0
40600,0
36843,0
8728,0
142839,0
134400,0
104864,1
19082,0
49765,0
128403,0
21091,0
21135,0
91453,0
48234,1
83485,1
53191,0
385,0
90803,1
38436,1
138180,1
3709,0
53149,0
138861,0
106062,0
48210,0
27076,1
21480,0
57109,0
31096,0
96228,1
48850,0
129044,0
99190,0
123099,0
122841,1
80582,0
60265,0
121893,0
118999,0
21949,0
71499,0
76131,1
38725,0
75969,0
95542,0
14564,0
995,0
107804,0
101112,0
130664,0
40048,0
40559,1
130455,0
130880,0
25403,0
118679,0
130492,0
27118,0
12437,0
53507,0
97981,0
84042,1
123017,0
45767,0
49131,1
23954,0
124578,0
119870,0
53605,1
46966,0
108395,0
49472,0
82536,1
43621,0
129967,0
61042,0
44174,0
133552,0
46066,0
139962,0
55082,0
34612,0
46872,0
137805,1
110613,1
117206,0
116787,0
83342,1
79051,0
38883,0
5581,0
86489,0
70134,0
107805,0
103651,0
125836,1
48180,0
75462,0
12669,0
2692,0
133568,0
20324,0
111610,1
76739,0
81575,0
59143,1
30661,0
67401,0
74704,0
146858,1
122215,0
3960,1
61368,0
63401,1
100151,1
84910,0
5235,1
1450,0
65718,1
131294,1
104851,0
112788,0
4684,0
17889,0
142261,0
26859,0
203,1
25534,0
40205,0
127442,0
97201,1
85449,1
36257,0
24017,0
108429,0
92639,1
108792,0
7788,0
103817,0
69706,1
121109,0
107646,0
127277,0
133270,1
43655,0
83754,1
106044,0
30893,1
42428,0
119555,1
56117,0
117654,0
43652,0
74531,0
37250,1
104250,0
90990,0
85048,1
134906,0
136,0
115248,0
143316,0
42431,0
7302,0
120473,0
16478,0
61257,0
124398,0
46319,0
49452,0
105683,0
107764,0
133278,1
11251,1
45378,0
20071,1
99125,0
75348,0
9559,0
116655,1
25764,1
91530,0
76186,0
88444,1
88669,0
16389,1
33900,0
39565,0
55289,0
25083,1
85681,1
30768,0
4181,0
62754,1
82372,0
60342,1
129313,0
124677,0
29523,0
103215,1
109171,0
8815,0
57879,0
69344,1
21751,0
104589,1
27332,0
28687,0
118377,0
11484,1
28051,0
105757,0
131762,1
10196,0
125531,1
43406,0
66194,0
144396,0
49695,1
148406,1
63721,1
74897,0
82511,0
90973,0
22270,0
129229,0
43570,0
53240,0
15706,1
49324,0
130516,0
93563,0
118889,0
110726,0
54362,0
43632,0
131188,0
34966,0
28465,0
11884,0
5258,0
18162,0
100411,0
88213,1
108102,1
120383,0
65027,0
17849,1
24048,1
45439,0
83336,0
72962,0
43443,0
84949,0
144128,0
18953,0
129748,1
43117,1
132583,0
7614,0
30931,1
46475,0
2100,0
91389,0
2264,1
144994,0
64319,1
55217,0
119015,0
8158,1
120093,1
31013,0
7120,0
15178,0
147063,1
120519,1
52703,0
78147,0
127460,0
90797,0
124910,0
64698,0
134886,0
145841,0
12616,0
85601,0
7808,0
146553,1
74301,0
5894,1
33693,1
114799,0
129164,1
12449,0
88305,0
46468,0
117192,1
11099,1
6298,0
15561,0
129580,0
88687,1
17501,0
90098,0
88406,0
36187,0
83021,0
37613,0
77512,1
57112,1
57424,1
59918,0
103249,0
147421,1
84960,0
68889,0
120177,1
30120,0
65576,0
39663,0
44891,0
35671,0
61449,0
88229,1
30285,0
76514,0
84030,0
111912,0
117674,1
98132,0
23085,0
56636,0
14596,0
20854,0
63472,1
26519,0
147416,0
143030,0
58633,0
13036,0
60582,1
3526,1
21373,0
81420,0
139898,0
33962,0
111952,1
52033,0
57607,0
144254,1
101047,1
20319,0
60030,0
5139,0
27961,1
104042,1
76384,1
60127,0
12695,0
122326,0
61811,0
75040,0
25201,0
137888,1
140136,0
136470,0
123152,1
9457,0
54434,0
38813,0
24988,0
39337,1
54211,0
23469,1
53989,1
80212,0
33586,0
36099,1
59137,0
90566,0
12095,0
94692,1
1511,0
108636,0
87734,1
65704,0
101022,0
145445,0
51778,0
56821,1
141352,1
49693,1
17784,0
142304,1
43277,0
23513,1
106203,1
53013,0
21854,0
59566,0
100620,0
121827,1
46417,1
48267,0
43156,1
95111,0
136848,1
110814,0
57192,0
52423,0
49142,0
89769,1
28317,0
76992,0
108684,0
59212,0
118734,0
141601,0
64569,0
48326,0
139507,0
76478,0
128205,0
95752,1
5498,0
4111,0
84819,0
60955,0
87236,0
8142,1
96105,0
76051,0
68337,1
53690,0
10475,0
128147,0
53895,0
10411,0
125729,1
25582,0
36384,1
18783,1
37871,0
52027,0
57793,0
67089,1
44062,0
24504,0
12119,0
55864,0
86616,0
134859,0
6433,0
76488,0
126705,1
10727,0
115629,1
129642,0
58969,1
86823,0
50827,0
87638,1
34161,0
127199,0
7186,0
24628,0
25631,0
74183,0
1505,1
92959,0
38120,0
81680,0
32654,0
43536,0
104186,0
1163,0
148044,0
32930,0
148171,0
19266,0
80194,0
22871,1
100913,0
42531,0
129483,1
60781,0
91075,0
1224,0
102587,0
141827,1
75418,0
104441,1
51100,0
109147,1
90609,0
75034,1
101490,1
120459,1
116045,0
39372,0
39496,0
33945,1
93332,1
121256,0
145184,1
250,0
105141,0
123124,0
117365,0
513,0
114138,0
91431,0
133334,0
76847,0
136097,0
32677,1
33829,1
101364,1
79267,0
135411,0
126527,0
73780,0
120213,0
125022,0
34208,0
108132,1
133593,0
50146,0
53118,1
36799,0
51773,0
81445,0
90515,0
124063,1
79460,0
20826,0
81284,0
47806,0
43872,0
75872,0
107269,0
84373,0
77311,0
112300,0
90035,0
109853,0
141112,0
37935,0
41713,1
1578,0
66005,0
34589,0
133341,0
33297,0
15526,1
24474,0
18807,0
21630,0
84158,0
46346,0
28633,0
91439,0
70647,0
92896,0
107867,0
77964,0
20695,0
112310,1
12673,0
88193,1
121663,0
11992,0
12091,0
134702,0
17269,0
58555,0
23452,0
130539,0
51107,0
81023,0
110517,0
116921,0
69774,0
23771,0
109101,0
70776,1
142097,0
143193,0
24608,0
67950,0
1539,0
124033,0
77640,0
147508,0
55503,1
60201,0
5993,0
41023,0
11512,0
34505,0
93185,0
69634,1
84703,0
111002,1
141916,0
50858,1
49002,0
96692,0
3424,0
133388,0
10194,1
42695,0
97670,0
23484,0
4976,0
64480,0
33048,0
13032,0
120020,1
50717,1
66965,1
12475,0
115876,1
132591,0
76174,0
63723,0
81029,0
118436,0
102498,1
46279,1
138136,1
57562,0
144335,1
24790,0
51300,1
90411,0
76694,1
12136,0
57936,0
140791,1
126504,0
95584,1
137366,0
100523,0
148057,0
118708,0
126564,0
79747,0
74637,0
61929,0
19011,0
14116,0
56334,0
134811,0
55489,0
40014,1
39685,0
88170,1
139166,1
4654,0
102222,0
58394,0
51000,0
146654,1
33300,0
19114,0
137440,0
111698,0
30121,1
99961,0
33973,0
43870,0
115674,0
102823,0
35911,1
138617,0
19600,0
20343,1
9719,0
100830,0
87528,0
78875,0
68264,1
104484,0
21318,0
1467,0
64448,0
14277,0
31403,1
18993,0
132704,0
139904,1
100354,0
133300,0
85489,0
95810,0
83957,1
120862,0
33095,1
77891,0
5631,1
63724,0
52511,0
118655,1
75629,0
21215,0
63946,0
20332,1
145793,0
83123,1
21695,1
126647,0
107640,0
127990,1
105744,0
75849,0
127057,1
16396,1
118074,0
22331,0
121465,0
44709,0
129802,0
36396,1
9686,0
71809,0
7266,1
33054,1
140183,0
60354,0
4420,0
13390,0
106528,0
6551,0
3854,0
123025,0
147658,0
25143,0
18999,0
91528,1
63075,0
147394,0
104533,1
37575,0
9683,0
98184,0
144524,1
116677,0
10767,1
113867,0
139824,0
140548,0
5992,0
46695,0
90672,0
80890,0
113189,0
87296,0
134386,0
60431,0
143731,0
123846,0
141143,1
51791,0
81263,0
80893,1
86059,0
103801,1
30164,0
77565,0
129219,0
22124,0
14723,0
25536,0
20276,0
148460,0
28041,0
68811,0
62344,0
12356,0
135130,0
4798,0
109901,1
14411,1
18255,0
118206,0
106790,0
140552,1
9125,1
129052,0
8430,0
83421,1
97758,0
32641,0
136376,1
108499,0
60942,0
77247,1
32267,0
105347,0
61678,0
137198,0
67018,0
35924,0
15528,0
121185,0
93876,0
67375,1
88700,0
69734,0
48027,0
109744,0
35686,0
22959,0
59703,0
1537,0
92386,0
86662,0
17380,0
107801,1
78242,1
83993,0
1054,0
38831,1
323,0
9193,0
140554,0
122754,0
132056,0
113409,0
96147,0
102699,0
38292,0
66158,1
135245,0
110813,1
9345,0
60545,1
118053,1
101699,0
117928,1
26119,0
15281,0
101477,1
110513,0
38343,1
68368,0
148354,0
69096,0
106825,0
44155,0
90348,1
2157,1
25632,0
25681,1
54436,0
88239,1
21675,0
76594,1
27071,0
123313,0
51125,0
46713,1
139028,0
123981,1
20700,0
46899,0
11993,0
140025,0
68898,1
111035,0
86346,0
134344,1
10762,1
52827,0
52503,0
34189,0
63247,1
109176,0
123941,0
148345,0
23073,1
34851,1
91102,0
4112,0
99319,0
103849,0
13890,0
19971,0
8156,0
6152,0
5533,1
94026,1
95666,0
75289,0
64103,0
104576,1
119624,1
73027,0
12712,1
135167,0
127031,0
4576,1
90679,0
145978,0
56039,0
103325,0
49860,0
127465,0
82787,0
99215,0
125132,0
100980,0
21549,0
79802,0
8199,0
25016,0
19586,0
83631,0
13634,1
61650,0
88189,0
59988,1
133650,0
45123,1
87187,0
142148,0
141884,0
71505,0
120316,0
124108,0
142282,0
40269,0
65112,0
26491,1
39996,0
112200,0
96405,0
74941,0
121957,0
70500,0
13660,0
139974,0
132175,0
4608,1
25401,0
98898,0
71179,0
73744,1
60627,0
51291,0
8962,0
16851,0
58103,1
28050,1
13199,0
113413,1
28141,0
148331,0
107729,0
25851,0
137654,0
8244,0
6931,0
124481,0
116349,0
37547,0
37302,1
136229,1
139914,0
66135,0
18386,0
113321,0
97338,1
26397,0
35495,0
131384,0
67511,0
87165,0
30897,0
90153,0
119986,1
131815,0
13060,0
114970,0
6253,1
119361,1
6464,0
137086,0
99446,1
67688,1
83414,0
109782,0
145275,0
77435,0
145539,0
12632,0
95136,0
135081,0
148401,1
130520,0
142401,0
113382,0
74516,0
114959,0
21780,1
111674,0
22882,0
133018,0
91165,0
47368,0
20346,0
96290,0
46230,0
73068,1
62137,1
12640,0
16997,0
134786,0
20042,1
7287,0
102392,0
75534,1
45815,0
21334,0
34105,0
31875,1
127239,0
65603,0
85373,1
78901,1
45814,1
70277,0
35781,1
34080,0
16916,1
44081,0
42197,0
56728,0
86837,1
135490,0
99107,0
82872,0
109168,0
79759,0
111679,0
109343,1
141063,1
78256,0
75285,0
104683,1
1310,1
9351,1
132119,0
86850,1
116258,0
76983,1
98058,0
69833,0
90308,1
132265,0
68091,0
6552,0
103895,0
112139,0
48243,0
85004,0
34842,0
121980,0
38224,1
48751,1
91072,0
118202,0
39980,1
138090,0
27154,0
69870,0
21697,0
63078,0
111702,0
142812,0
101986,1
139696,1
42722,1
36264,0
65440,0
96611,0
80392,0
142154,0
148577,0
21726,0
148635,0
134937,1
8118,0
96977,0
26998,1
134261,0
41287,0
77417,1
42591,0
75217,0
104448,0
67797,1
99143,0
93556,0
54952,0
128431,0
135211,1
18016,0
20467,0
23394,0
118666,0
13141,0
20568,0
63895,0
28610,0
45112,1
32018,1
9399,0
